Date,Close,High,Low,Open,Volume
2012-08-31,161.10313415527344,164.88687613789196,160.32537401290043,163.9619608073784,14781765
2012-09-03,160.39895629882812,161.84938989589259,159.76833726641217,161.43948261356832,9790138
2012-09-04,163.87786865234375,164.20369522132987,160.22026194927093,160.5881148134385,8754970
2012-09-05,162.1016387939453,163.9514696687126,160.64069505137527,162.96349372861934,13179587
2012-09-06,161.48153686523438,162.82686974487794,160.59866172446345,161.08213963182322,5302686
2012-09-07,166.4319305419922,167.430416631499,163.6466879951421,163.68872833304505,13821905
2012-09-10,166.4949951171875,168.8703444275257,165.8853961705431,168.16615471828823,8776096
2012-09-11,166.2742462158203,167.29375227157806,164.63463126712958,165.95892971208443,13658914
2012-09-12,167.76673889160156,168.10307559796107,165.94843830556246,166.799783138953,7772894
2012-09-13,167.9874725341797,169.95291454626738,166.96796623085177,167.76676075047527,11677889
2012-09-14,176.9423065185547,177.77261714355126,170.173616324213,170.89882611467252,36312698
2012-09-17,183.6689453125,185.31908456999133,178.27711805999758,178.27711805999758,42430663
2012-09-18,179.85366821289062,183.7004709803181,178.94978701167432,182.92271077943607,17296128
2012-09-20,174.99790954589844,178.31918057697746,174.10452426246565,176.72160557102293,15310116
2012-09-21,178.7395782470703,179.66449368304808,174.8927753303938,175.1029910379276,35935601
2012-09-24,175.80718994140625,180.3161424051438,175.05044983803307,178.6765271543725,14905003
2012-09-25,176.5218963623047,177.58344289881984,174.52492429587312,176.1540293942371,13838236
2012-09-26,177.57293701171875,178.61346340505938,175.28166851025,176.1540335574847,16657879
2012-09-27,174.44081115722656,178.25608346086554,173.26365382240147,177.667504793453,30420370
2012-09-28,175.98587036132812,178.23508447047047,175.38676750781366,175.94383002524359,14117613
2012-10-01,175.20811462402344,177.05794573615455,174.31472932335856,176.57446778785467,8712229
2012-10-03,177.85670471191406,179.4017431681713,175.36574467596836,175.40778501141432,21902919
2012-10-04,179.2861328125,180.54738507504402,178.48735234182902,178.79214479863086,12626615
2012-10-05,180.31613159179688,181.19900668625002,143.43520953646131,180.75756913902345,15714795
2012-10-08,172.2441864013672,179.63298673165554,171.5820370058817,179.63298673165554,20893020
2012-10-09,171.38230895996094,173.7786782177287,170.91985124242137,173.52643620751869,11601732
2012-10-10,171.5294647216797,172.85376334389116,169.72167418068673,170.47841424592835,9380939
2012-10-11,172.35977172851562,172.79069918706514,170.1210677993575,172.16008014067395,11857119
2012-10-12,172.13906860351562,173.7156233146094,171.5399797778017,172.1180484353206,10626525
2012-10-15,173.0114288330078,174.45135241076065,172.16008398049124,172.16008398049124,11181159
2012-10-16,170.78318786621094,176.5639012265076,170.26817982724228,176.34317547714852,22171959
2012-10-17,169.2487030029297,171.82374364160924,168.4919489206236,171.5399713848602,20915414
2012-10-18,170.54147338867188,171.5294492403419,167.53549147013132,169.69012861397763,26601633
2012-10-19,168.75473022460938,170.3733253385193,168.02950632780744,169.78474657274802,12648708
2012-10-22,171.44537353515625,171.72915983553833,166.4214130575853,167.1571470024841,14165351
2012-10-23,170.25767517089844,171.27718119955156,169.17510864960522,171.0039050326254,9493730
2012-10-25,170.35227966308594,172.09700956226408,169.67962032179926,170.2892191653547,18056661
2012-10-29,170.5204620361328,171.19312140508637,168.66012114793045,168.66012114793045,10986118
2012-10-30,168.8493194580078,170.64660002480613,167.9874644701269,170.26822295303458,9337388
2012-10-31,169.32228088378906,169.7111680252818,167.7457261819007,168.82829290193476,9422473
2012-11-01,169.6586151123047,170.0159719964383,165.79079198658937,167.1151046521518,18379112
2012-11-02,169.83729553222656,171.29823936561755,168.69166826414025,170.68864043604032,11547717
2012-11-05,169.45892333984375,170.0475161496483,168.55502798781092,168.93340507064073,5066549
2012-11-06,169.31173706054688,169.72164428842862,167.37782585464993,169.00693065208299,15450143
2012-11-07,168.34481811523438,169.28024367604948,167.74572928194692,168.58656408468852,10418019
2012-11-08,167.451416015625,167.80877287559912,166.01149252471114,166.6946759951458,12414461
2012-11-09,165.57005310058594,168.90184765271894,165.0130046667476,166.76824466482148,10595311
2012-11-12,165.35987854003906,165.93794723471711,163.75179347328245,165.191717183669,12661154
2012-11-15,164.92892456054688,165.82230968718346,163.34185991806564,165.82230968718346,15252390
2012-11-16,162.94247436523438,166.62111596535462,162.07010934246995,165.51751506602577,14357871
2012-11-19,162.76377868652344,163.59408921806113,160.04158318549736,162.9634702496667,20723808
2012-11-20,160.88241577148438,164.10909518018886,160.22026656475617,164.10909518018886,9434023
2012-11-21,162.11216735839844,162.6797400117971,159.9890740631917,161.12419130567662,8612899
2012-11-22,160.987548828125,162.63768818252106,160.0521232664006,162.50104305523797,10486909
2012-11-23,162.64817810058594,163.07909150102338,161.01905911665983,161.01905911665983,7469469
2012-11-26,162.6271514892578,163.84636326334535,162.07010303543012,162.889917607107,4542818
2012-11-27,165.3914031982422,165.64365925641798,162.70075142658118,163.3313705237875,10808581
2012-11-29,167.80877685546875,169.00695442970837,164.51902251978888,165.2232261732673,19614256
2012-11-30,166.84182739257812,169.84779555682738,166.06405312589897,167.33581536407578,18244916
2012-12-03,169.0069580078125,169.63759109069912,166.0114999766415,167.11510085561585,10320168
2012-12-04,173.35826110839844,173.56847681605925,169.42737751919532,169.45890777052125,15279225
2012-12-05,175.0189208984375,175.96485655886892,172.49643048133888,174.1045154912101,13516432
2012-12-06,177.3942413330078,177.8041486226891,172.79069845908492,175.72309595585781,11534903
2012-12-07,175.43931579589844,178.61344507076066,174.5669508382102,176.7951445740147,13188809
2012-12-10,174.11502075195312,176.143523113836,172.6330567959541,175.4393334462996,8177837
2012-12-11,172.38082885742188,176.22763252632996,171.21418126662337,174.89280953018726,16253418
2012-12-12,175.0189208984375,175.48137864425186,172.23366433914998,173.4213319408122,10123422
2012-12-13,175.36575317382812,176.78465666034995,174.55646264512245,175.01892038959227,11603084
2012-12-14,176.41676330566406,178.0038419370483,174.15703937509207,175.41827737537568,8950431
2012-12-17,175.34469604492188,177.49933304754248,174.6825468369788,175.41826662000972,7246381
2012-12-18,174.76666259765625,176.45884229317582,173.63154543256906,175.41830185433145,7996183
2012-12-19,176.46932983398438,177.21555975372885,175.3236886988279,175.56543463822916,8718992
2012-12-20,176.12249755859375,176.98435249357635,174.36725743726242,176.98435249357635,9577572
2012-12-21,173.47389221191406,175.41829987574172,172.8327490145817,175.10299735130457,9402708
2012-12-24,172.51742553710938,173.91529462331326,171.44535498776574,173.547441722814,5704037
2012-12-26,174.10450744628906,175.71259238185482,172.79070486036278,172.79070486036278,5823779
2012-12-27,171.88681030273438,174.8927785082034,171.34027190466315,174.53543565356577,16101867
2012-12-28,176.62701416015625,177.83570198708992,172.69613015316466,173.1060374961228,14550602
2012-12-31,176.4798583984375,178.63448175207287,175.901775712782,176.6375096588045,9730755
2013-01-01,176.72158813476562,177.9618201307043,176.38525141800764,177.4152817360693,6831351
2013-01-02,178.24557495117188,179.93775442108944,177.11045793741891,177.41526437266432,13441898
2013-01-03,180.936279296875,181.19903142505294,177.5414235757214,178.38224441804718,17266808
2013-01-04,181.16748046875,181.74554911684538,179.42276444053758,181.1779905526762,13306377
2013-01-07,180.0638885498047,183.0908768287113,179.05489245683583,181.97677989942366,15307180
2013-01-08,178.81314086914062,180.37919940958216,178.23507225544026,179.74856634722363,13973797
2013-01-09,179.24407958984375,180.7470636928536,178.39274875677862,179.1810190860726,17071824
2013-01-10,178.68704223632812,180.55789342667424,178.04591304257062,180.3056373637244,9239813
2013-01-11,176.5534210205078,179.30713307144507,175.7861568570309,179.20203223594254,8050294
2013-01-14,178.1614990234375,179.30712615050427,176.3642186770993,176.78463603503624,7060887
2013-01-15,178.0774383544922,179.05490426100474,176.15403679444137,177.86722263584184,10387846
2013-01-16,181.06239318847656,183.06987549733034,177.84620904113171,177.84620904113171,19551254
2013-01-17,187.0848388671875,187.83108294116238,180.72605524005928,181.2200432504429,22117537
2013-01-18,189.2289581298828,189.80702679246778,186.17042540561363,188.13586727769555,22754714
2013-01-21,193.38055419921875,200.7483337197075,192.98115696670675,197.19582702828964,43957346
2013-01-22,193.40155029296875,195.6402681139104,192.45561476661632,193.39104021005713,18664413
2013-01-23,194.0321807861328,195.24088248898178,192.59225724554037,193.83248919899074,11701950
2013-01-24,192.4556121826172,195.1462775647857,190.65833190024804,194.44207395485543,13438049
2013-01-25,191.75144958496094,192.8340163269504,190.25897552509315,192.60278044131036,14088477
2013-01-28,188.671875,191.95111913414843,188.13584673270944,191.57274211248637,13400981
2013-01-29,185.5818328857422,189.60730708885916,185.00376426605902,188.13585331505016,15439403
2013-01-30,189.0607452392578,189.9015798719092,186.55927553766463,186.55927553766463,17641932
2013-01-31,186.38064575195312,188.7665050830492,185.63440169163943,188.48271877072366,16733589
2013-02-01,187.9256591796875,189.14485696838196,185.73949158208566,187.36861070449478,8152817
2013-02-04,186.39114379882812,189.39711195054105,185.84460541053073,188.35658559280617,13697044
2013-02-05,183.87916564941406,186.22297048509503,183.51129868117337,185.82358729734455,9708430
2013-02-06,184.06832885742188,185.59233296613854,183.04882275732973,185.0773248746709,9876509
2013-02-07,183.49026489257812,185.40315614684667,182.53381926544384,183.21698869961676,8542570
2013-02-08,181.5248565673828,183.721520469076,180.14799333085696,182.87018954879284,9584217
2013-02-11,182.5443115234375,183.93168445467856,180.9046966222357,181.8295978775774,8329895
2013-02-12,184.02630615234375,185.05632243393543,181.87168283451197,182.5863825684544,9728703
2013-02-13,184.77256774902344,186.664425118444,183.4062146220897,185.82360429830908,10533233
2013-02-14,179.94830322265625,185.70798422578213,178.88675656055156,184.98277431988672,12284945
2013-02-15,177.7936553955078,180.23206516557062,175.33422545639942,179.70654690727605,14390520
2013-02-18,178.1510009765625,179.64347498038893,177.24710570075197,178.25610181510916,5310071
2013-02-19,178.3401641845703,179.72753720747704,175.3657265660107,178.4662992100369,9677020
2013-02-20,183.88966369628906,184.74099446765936,180.06388115418443,180.34766743274375,14873246
2013-02-21,180.61041259765625,184.31007399970824,179.44376534279382,182.67044495463824,16214530
2013-02-22,181.3251190185547,183.30105660173845,180.35816337563887,180.46326419940087,9725304
2013-02-25,179.5909423828125,181.81913650973488,178.88675266251505,181.61944489667985,9878487
2013-02-26,173.1060333251953,178.61347202980951,172.10754722016705,178.61347202980951,13474915
2013-02-27,174.74563598632812,176.77413830358412,173.87327096006595,174.47237380547546,17709146
2013-02-28,171.0775146484375,176.4798519946883,169.374824969638,175.98586403130827,27667849
2013-03-01,170.35227966308594,172.05496923044325,169.32226346916877,171.52945105052947,13906688
2013-03-04,170.8147430419922,172.00242455200046,169.19614811644936,170.0369828452149,14948007
2013-03-05,173.70509338378906,175.40776890951346,172.18108926730844,172.18108926730844,13159371
2013-03-06,175.57598876953125,176.23813819200478,173.77870801004417,174.87178497265845,10778102
2013-03-07,175.83872985839844,176.88976641272063,173.22164855749307,174.73514287957576,10529882
2013-03-08,178.94981384277344,179.66451365064788,176.57446448622306,177.20508361460125,10131948
2013-03-11,177.52035522460938,180.90469994208974,176.58492983786726,179.1179298268021,10569010
2013-03-12,178.22459411621094,179.62247754223455,177.32069872602085,178.78164266315218,8552523
2013-03-13,177.62550354003906,180.0639134404735,176.6165073075942,177.03692474313894,9401899
2013-03-14,180.78907775878906,181.50379142865202,175.5759365496661,177.41525710434405,14790357
2013-03-15,177.34169006347656,182.7545374072339,176.21708306725253,181.77707157967174,12793329
2013-03-18,175.37625122070312,177.31016274080864,174.64053133309136,175.52340642394898,8023328
2013-03-19,173.4213104248047,176.36421788499214,170.6675984925237,175.8597198641644,17970333
2013-03-20,172.93785095214844,174.43032500707554,170.97240907541283,174.34624433335938,20179135
2013-03-21,170.8147430419922,175.06094298688888,169.1646178665322,173.42131386258066,16660114
2013-03-22,170.3943328857422,172.58050046658252,169.08054435264245,169.9108550010727,11876985
2013-03-25,170.11056518554688,173.07449307553568,168.6391113245846,172.49642442161388,14058667
2013-03-26,164.66619873046875,169.21719172159644,163.96199498713722,168.69167345136609,19465627
2013-03-28,162.46949768066406,165.21271360506876,160.68272739744378,165.01300799092962,26513604
2013-04-01,163.69921875,166.23221896510677,162.6586924476034,164.1721865267397,8326610
2013-04-02,166.8838653564453,167.43040373925578,163.60462102742795,164.00401823890797,11110756
2013-04-03,163.23678588867188,167.95594025859762,162.07012437808828,167.70369822311315,9321547
2013-04-04,161.3448944091797,163.53104790652955,160.64069075013515,162.385420740337,11915658
2013-04-05,163.98300170898438,164.46647960052042,161.3764307411115,161.64969292250095,12989770
2013-04-08,165.9379425048828,166.9784689320757,163.54157308413485,163.56259325308199,8878601
2013-04-09,163.3208465576172,167.24121996937447,162.09112468882407,166.5054860583726,13081885
2013-04-10,163.83584594726562,164.79229156128096,162.19623090844794,163.9829871087592,12190258
2013-04-11,162.0911407470703,165.03404861832098,160.6301968960104,164.8028267578818,11428531
2013-04-12,162.9844970703125,164.04604348731047,160.80885382281699,161.22927116296682,11349794
2013-04-15,166.82080078125,168.1556234707622,162.5010302104181,162.5010302104181,16184406
2013-04-16,169.2066650390625,170.26821156015572,165.09709601103205,167.5355055972891,17774606
2013-04-17,162.63771057128906,170.18416257722015,161.69177479510617,169.39587808634872,32105722
2013-04-18,164.29832458496094,165.0550646870271,162.4169633658669,163.22626792160995,13793320
2013-04-22,166.011474609375,167.05200079534032,163.60459566214578,165.2232044244494,12790893
2013-04-23,168.9439239501953,169.38536156445096,165.23376561840942,166.37939297912257,12356228
2013-04-25,172.2966766357422,173.75762005521247,169.7636768429933,169.7636768429933,25921526
2013-04-26,166.5685577392578,173.4213291071339,166.00099915870388,170.8988387312524,20852076
2013-04-29,166.62112426757812,167.9349128769506,165.7382491169859,166.71571502682258,20968563
2013-04-30,165.68569946289062,167.46194582451045,163.36290064768193,166.83132672780349,17548959
2013-05-02,168.77572631835938,169.6375811910956,164.67668167957788,165.51750235410128,27236264
2013-05-03,168.27125549316406,171.50845981449024,167.0940979393123,168.79677376172174,12917135
2013-05-06,172.70660400390625,173.41079357611028,168.62857966399832,168.62857966399832,9358282
2013-05-07,174.08346557617188,175.71257047647507,172.29669540463397,172.6855824931885,16529868
2013-05-08,174.39878845214844,175.08197196571413,172.80121361280803,174.49339323881551,11858396
2013-05-09,171.97088623046875,174.81920309796587,171.3192470107742,174.1360336272613,8182539
2013-05-10,172.94967651367188,174.55589956830593,172.15189761906146,173.3219809052467,9081731
2013-05-13,170.83290100097656,175.61963164912817,169.93937605313226,173.03478857827426,9087230
2013-05-14,169.80108642578125,172.10935669942978,169.2585922124073,170.3116700502167,8828077
2013-05-15,174.23681640625,174.61975774153686,170.6201829542381,170.6201829542381,11255447
2013-05-16,178.8426513671875,179.51278784557368,173.49215379738538,173.59853661419453,15197535
2013-05-17,177.7470703125,179.70431012683494,175.15160444609697,178.84269572561948,12484982
2013-05-20,176.82162475585938,181.89555069661228,176.31104110271076,178.15127530732926,13237846
2013-05-21,176.27911376953125,178.70438944199688,175.5770666386627,176.81097109932102,10594235
2013-05-22,174.18360900878906,177.4279375605822,173.06669574536966,176.5982480123578,12579289
2013-05-23,166.88650512695312,173.5985646624898,165.96106962068666,172.6731291562233,12798137
2013-05-24,167.31201171875,169.0671369478978,165.76962377746702,168.79057847367358,7975390
2013-05-27,176.21530151367188,177.17264759603552,170.4074038408551,170.7797082509786,18956469
2013-05-28,179.42771911621094,180.1723279353626,175.76853880325174,176.57696880094454,21734556
2013-05-29,180.3850555419922,180.78927051920283,177.3109170649569,178.8107572846516,25752389
2013-05-30,178.0236358642578,179.98087575646673,176.57699387572382,179.76813846445333,18225094
2013-05-31,171.53492736816406,177.80022390432978,170.6414167302617,177.4491932457213,17159386
2013-06-03,167.62046813964844,171.33283262822377,167.0566860142661,170.9818019580507,14165128
2013-06-04,165.98233032226562,170.1521082048836,165.7589562113807,168.19486871336093,14752690
2013-06-05,170.62014770507812,171.10945758757222,166.04615475909935,166.04615475909935,12748842
2013-06-06,168.49269104003906,171.02433515626166,167.66300161798074,170.1946457342033,17113393
2013-06-07,166.70567321777344,170.6201523850983,166.15254214431482,168.96074496330328,9420701
2013-06-10,167.92893981933594,169.23731655514166,166.36527837493537,167.8544817793291,11361378
2013-06-11,167.13116455078125,168.3863427982685,164.9398997470947,166.68440209957174,13242164
2013-06-12,168.23739624023438,169.66277824038903,166.40779931445127,166.58864015564697,12774566
2013-06-13,168.02467346191406,168.68418736932233,166.05679700550454,166.57803169421268,9726275
2013-06-14,173.3113555908203,174.4176177752631,169.36496570085842,169.3862394274277,17575615
2013-06-17,175.63026428222656,176.13021106226114,172.55611135697583,173.4921837367963,11089648
2013-06-18,175.1728515625,178.17253201336095,173.907022313423,175.23667273786913,15658352
2013-06-19,176.93862915039062,177.26838612065964,173.36454360066742,174.87502082352626,17331546
2013-06-20,169.7691650390625,174.00274984699146,169.1309390994659,174.00274984699146,17422410
2013-06-21,168.67355346679688,172.39655498400182,166.70567697584843,170.17339377712636,20486223
2013-06-24,168.63101196289062,169.3756066120307,165.6206943728739,168.06722979249122,16311628
2013-06-25,171.00308227539062,174.42825160338495,169.13095176560972,170.13084529980722,19232377
2013-06-26,170.96051025390625,173.26878022188168,170.42865297394312,172.20506566195542,16661304
2013-06-27,176.5769500732422,178.05551649021965,173.25814973116,173.7049121349836,25751492
2013-06-28,183.51239013671875,185.7249143178371,179.98083821456555,184.98030554826408,48133694
2013-07-01,188.4267578125,188.9160677080085,182.0338185821445,183.38474277660515,20497553
2013-07-02,185.48025512695312,189.72449109522287,184.82075544773718,187.87362020669784,17779689
2013-07-03,181.01263427734375,183.6719349639413,180.52332442795725,183.0656196335188,12816463
2013-07-04,183.31028747558594,185.2143427714992,180.26805942792205,181.49132708426424,13233510
2013-07-05,187.28858947753906,188.22466183888633,184.3101825828594,184.3101825828594,12756629
2013-07-08,184.4378204345703,185.82065521647542,182.56568995903598,185.0866974746125,14253091
2013-07-09,186.10784912109375,187.59705240725827,184.45907870330657,184.89520424728408,12922258
2013-07-10,182.1082763671875,187.18220158903054,178.49162965184888,185.99083043287243,22237458
2013-07-11,185.0973358154297,185.78874611119326,182.79970240251234,184.0229700491908,11368001
2013-07-12,189.3309326171875,190.61803572290202,185.0016012995152,185.9908580216549,14371976
2013-07-15,190.79885864257812,191.44772151375466,188.49058826929533,188.49058826929533,12913233
2013-07-16,191.59664916992188,192.41570184485911,187.86299654291966,188.70333714586138,12974694
2013-07-17,194.6494903564453,195.27707941542485,192.10720933313146,192.10720933313146,23132227
2013-07-18,195.13877868652344,195.71318337218568,193.42618728893973,195.29833159881397,12303560
2013-07-19,196.51100158691406,197.40451221196795,194.24527893417556,195.52174500076677,14298611
2013-07-22,193.39431762695312,194.66014693654492,191.24561448112934,194.66014693654492,16958736
2013-07-23,193.50071716308594,196.7875933439825,193.01140721820528,194.03257456391964,12430954
2013-07-24,193.4581298828125,195.0643529379834,190.43717570173806,193.17093459316746,13788582
2013-07-25,189.5010986328125,194.06445457897783,186.6716222506457,192.7348041856838,15831296
2013-07-26,189.3734893798828,192.25616477880442,188.37359574494786,189.80961501232306,9565406
2013-07-29,188.4267578125,191.18179051599625,187.75662124743673,188.71396731262377,9151355
2013-07-30,182.39547729492188,189.7670359595186,181.66151958789146,188.71395817906458,11393034
2013-07-31,185.5228271484375,187.15030981306535,179.2575301407191,182.6720626184893,15795755
2013-08-01,180.83180236816406,187.820419261281,179.7361772202042,186.1822999701428,11071339
2013-08-02,182.39547729492188,185.50152632428313,180.83181591784106,182.9592452035495,12821918
2013-08-05,183.28900146484375,185.70364022788908,182.05509702812768,182.9592445302335,12559130
2013-08-06,178.9277801513672,183.8527899910624,176.60888709091836,182.62952227951408,12415511
2013-08-07,185.60791015625,187.60769710400115,176.78969555315342,179.76810224986443,18794821
2013-08-08,184.1612548828125,185.60791078624686,182.3529314531649,184.52292240902574,11367214
2013-08-12,179.90638732910156,185.69301111191695,178.8001251945689,184.87394427311273,8728866
2013-08-13,181.44879150390625,182.94863189972276,177.6406948643407,179.34263567178527,11537003
2013-08-14,184.02294921875,184.66118932873778,180.28931132198431,182.10827149303952,11260259
2013-08-16,175.87489318847656,184.44844556884632,173.8431956971391,184.02295687828368,27321905
2013-08-19,174.50271606445312,177.42793873295784,171.80088173067628,175.08777195929,16150138
2013-08-20,175.58770751953125,176.7471539687514,171.26901340555705,172.55610220850735,11418893
2013-08-21,166.70567321777344,177.57685955715516,165.9823381361143,177.21519201632557,15711357
2013-08-22,171.4923553466797,172.03484944966112,164.7058535282961,166.46097816702044,22293762
2013-08-23,174.34315490722656,175.4494170610529,172.0029740422714,173.10925039751697,14332191
2013-08-26,175.00265502929688,176.88543658871882,171.98170072437708,174.98138130326586,9916035
2013-08-27,170.88607788085938,175.49196744538028,170.19466757351967,173.17307446907753,13094883
2013-08-28,172.7050323486328,174.14105143118448,162.51461955434272,169.15222076277075,25813146
2013-08-29,179.82130432128906,181.55516987883018,172.85395990343935,173.59856875186384,30837833
2013-08-30,181.65090942382812,182.95927209418434,176.21531572283448,179.5128287600544,21443760
2013-09-02,188.65013122558594,189.3415414618351,181.5125837524435,181.5125837524435,21052445
2013-09-03,176.7897186279297,189.70324057413546,176.215313778815,188.95863170206135,17326878
2013-09-04,180.69354248046875,183.92723396196055,177.21518895453667,177.37474189563758,13323596
2013-09-05,183.50173950195312,185.03350449420824,181.06584120511872,183.5974854650329,14254145
2013-09-06,184.66119384765625,185.8312770755714,179.02348654616813,185.0866825309212,15048312
2013-09-10,189.416015625,190.09680325856144,184.28890565442515,185.70365103502905,18493766
2013-09-11,188.86288452148438,189.95850981111025,185.96957258281196,189.12882029736656,14860857
2013-09-12,186.23550415039062,191.68173408793695,185.33134241480914,188.9160645675017,17979275
2013-09-13,185.72491455078125,188.00127411046475,184.45908532148684,184.6611999084157,9825959
2013-09-16,183.33155822753906,188.85224628896617,181.68280187356763,188.4799418859987,12050423
2013-09-17,182.565673828125,183.81021508088259,181.38493954574042,182.18273259596194,10930099
2013-09-18,185.5015106201172,186.15038757443207,182.27845637721097,183.06561253102169,13704245
2013-09-19,189.46920776367188,190.6073947537938,187.33114141071815,188.926713527869,18935509
2013-09-20,187.6183319091797,191.68172693487304,185.19305628828948,188.49056882257818,18362492
2013-09-23,186.0121307373047,187.4268618896754,184.02296639064127,185.5228208480774,8875005
2013-09-24,186.06532287597656,188.1821154635818,184.69312491559435,185.51217758539775,12352943
2013-09-25,180.62974548339844,186.12916047177762,179.172452488678,185.59730306216045,17472523
2013-09-26,178.33209228515625,180.86373668599788,177.69386630380117,180.1191420746535,19874983
2013-09-27,178.68312072753906,181.789169892839,178.06616847990915,179.12988316931768,12006474
2013-09-30,174.96011352539062,179.6617491522802,174.2580663410802,177.013084962856,15922812
2013-10-01,174.7580108642578,176.55569755745523,173.9602177184368,175.7898150013535,9108666
2013-10-03,180.18296813964844,180.59782000927774,175.17286351707355,175.17286351707355,9108321
2013-10-04,181.76788330078125,182.8954190875721,178.2788931178629,178.82138728703276,9909849
2013-10-07,179.5659942626953,181.34239282222353,177.853402673795,180.32122566665507,11265723
2013-10-08,179.75747680664062,181.83172192336482,178.53419494202163,180.7680072071688,12119312
2013-10-09,183.15074157714844,184.5867607516471,178.1725474527877,178.69376796488694,11954619
2013-10-10,182.95925903320312,183.55495177547735,180.41697772030173,182.7465217691191,9371240
2013-10-11,183.67198181152344,184.66123862452977,181.74665250863788,184.02299834416212,9773103
2013-10-14,185.1505126953125,186.15040617905018,183.6400356071432,184.02296265940294,12156983
2013-10-15,184.61865234375,191.1817810559903,183.8102223993753,190.89457157007817,23041721
2013-10-17,187.28858947753906,188.91607214602217,183.94851503383444,185.08670199673364,17613513
2013-10-18,192.67100524902344,193.17095203682203,187.55453187209767,187.55453187209767,22177371
2013-10-21,194.2771759033203,194.76648573100383,190.64990674216475,192.67096722154227,15143599
2013-10-22,192.3625030517578,193.798522092425,190.93712087358253,193.0432906540789,10246173
2013-10-23,190.77757263183594,193.42622246461266,188.84160680497894,192.57525924289425,8945093
2013-10-24,188.1714630126953,193.80915627095268,187.50131228214673,189.77767183098996,11717100
2013-10-25,188.70333862304688,189.93724317746785,187.07585592230512,188.08638634583636,9945744
2013-10-28,189.5010986328125,192.5007932148129,188.88414641728002,188.91605700421698,15374364
2013-10-29,190.7882080078125,192.30932197400082,188.04382643163854,189.1500885522448,14450634
2013-10-30,191.07540893554688,192.085939246814,190.34143704132399,190.72437828172644,9614780
2013-10-31,194.59632873535156,195.29837591013398,190.61802827493892,191.46899153498015,19779731
2013-11-01,193.22410583496094,197.11731088702211,192.18166496985637,193.61768392519454,11890914
2013-11-05,193.53262329101562,196.08554159641574,192.18169899140509,192.18169899140509,10955587
2013-11-06,191.1711883544922,195.70262059159455,190.39466881790605,193.59646454644107,9619806
2013-11-07,188.4693145751953,192.7029140372865,187.66089875229866,191.25625800512114,9792601
2013-11-08,186.35250854492188,188.91606345684173,185.3313413252242,188.4905747483979,8755784
2013-11-11,183.78895568847656,187.66088735705804,183.00179943883919,185.93765877865906,8901228
2013-11-12,181.38497924804688,185.42710129090122,180.87439556054338,184.0229925999114,12169801
2013-11-13,179.6404571533203,183.25708974361595,179.15114728632287,180.81054040862875,8391536
2013-11-14,181.18287658691406,183.8102530420088,180.91694078144562,181.0977816736188,8031378
2013-11-18,186.09722900390625,186.73545498356995,182.14020236743676,182.55505422471487,12073167
2013-11-19,186.86309814453125,188.25656980396136,186.15041412100095,186.15041412100095,8434885
2013-11-20,183.49110412597656,187.85234556086638,182.32102084891136,186.11849437025455,13090661
2013-11-21,180.32125854492188,182.95927181089732,179.43837043447422,182.93799808300318,11465699
2013-11-22,179.50218200683594,182.20403051324564,178.51292530988667,181.04458400225596,7482129
2013-11-25,181.19346618652344,182.28909131224611,179.56598379002034,180.26803084299704,10078405
2013-11-26,178.97030639648438,182.27846997967575,178.1831643853507,180.93818272644603,13965988
2013-11-27,178.2682647705078,180.72545104301474,177.6938599875639,179.66173637809362,11421820
2013-11-28,180.3956756591797,182.1933620640053,179.3638716875985,179.3638716875985,12546701
2013-11-29,181.51260375976562,182.2146651368922,180.5339839382228,181.03394491366055,9884161
2013-12-02,181.9593505859375,183.58684732855937,181.32112464453937,181.47004071720133,7221751
2013-12-03,183.3634796142578,184.12936219109721,180.9701143134096,181.89554984316555,9184625
2013-12-04,182.1189422607422,184.55485507030082,181.51261262322888,183.15074644890308,8761077
2013-12-05,185.2994384765625,186.57590465520792,184.67184935106937,185.51217573896037,12534404
2013-12-06,184.3846435546875,186.0759616304525,183.2145601851218,185.1186155275643,7301066
2013-12-09,186.99070739746094,188.91603606829537,186.40566583370048,187.6608580517063,12704841
2013-12-10,188.20338439941406,189.0649987016081,186.8950076516905,186.8950076516905,8718563
2013-12-11,187.76727294921875,188.26721974715204,185.6185696649073,187.74599922170756,4977570
2013-12-12,185.12924194335938,187.21412384482008,184.6612057816622,186.78863513405727,5690033
2013-12-13,183.95913696289062,184.682472002219,182.45929677414543,184.44844683017098,8926111
2013-12-16,179.7787322998047,183.43791225657645,179.3851542023597,182.95923926269316,10046119
2013-12-17,178.5341796875,181.44876514558385,178.01295923707028,180.55525451728874,10089421
2013-12-18,182.9486083984375,183.7783120687477,178.53418268821727,178.53418268821727,12009855
2013-12-19,181.6934051513672,183.89529217062193,179.49150393069596,183.89529217062193,13450539
2013-12-20,190.4371795654297,191.04350914759692,183.40601443790302,185.51217007703866,20508621
2013-12-23,190.6711883544922,193.3836591411587,189.34153801515183,191.25622995934827,16191974
2013-12-24,191.0541534423828,192.53272003269578,190.42655011021137,190.72439648148355,7306775
2013-12-26,188.82034301757812,191.4689929897602,187.66089651355753,190.29890962242604,14619868
2013-12-27,186.96946716308594,190.17126234766317,186.55462950457746,189.0437264627247,7744563
2013-12-30,188.724609375,189.30965105286157,186.33124414609395,187.42686945936086,10315527
